Christmas Layaway is Back and Better at Walmart,http://news.walmart.com/news-archive/2012/08/20/christmas-layaway-is-back-better-at-walmart,"August 20, 2012","
            Retailer extends timeframe, expands categories and offers a better value with layaway beginning on September 16    Working with major brands to make high-demand holiday products available…"
"Walmart to Bring New ""Walmart Smart Network"" to 2700 Stores",http://news.walmart.com/news-archive/2008/09/03/walmart-to-bring-new-walmart-smart-network-to-2700-stores,"September 03, 2008","
            First ‘shopper-intelligent network at retail’ utilizes screens throughout the store, custom content, message optimization and IPTV   Network developed after two years and $10 million of R&D with…"
Walmart Brings Savings and Convenience to Heber City,http://news.walmart.com/news-archive/2011/08/03/walmart-brings-savings-convenience-to-heber-city,"August 02, 2011","
             New Walmart provides 200 jobs, plus savings on wide selection of merchandise HEBER CITY, Utah, Aug. 3, 2011 – A new Walmart opens this month in Heber City, bringing 200 new jobs, savings for…"
Littleton Walmart Expands to Offer Savings on Full Line of Groceries,http://news.walmart.com/news-archive/2011/08/03/littleton-walmart-expands-to-offer-savings-on-full-line-of-groceries,"August 02, 2011","
             Expanded store adds 60 jobs, plus more convenience for local shoppers LITTLETON, Colo., Aug. 3, 2011 – The wait is over for residents in Littleton eager to see their Walmart at 7700 W. Quincy…"
Springfield Walmart Expands to Offer Savings on Full Line of Groceries,http://news.walmart.com/news-archive/2011/09/01/springfield-walmart-expands-to-offer-savings-on-full-line-of-groceries,"August 31, 2011","
             Expanded Walmart in Springfield provides 85 jobs, plus savings on wide selection of merchandise SPRINGFIELD, Ill., Sept. 1, 2011 – A newly expanded Walmart opens this month at 3401 Freedom…"
Holiday procrastinator? You're not alone.,http://news.walmart.com/news-archive/2005/12/22/holiday-procrastinator-youre-not-alone,"December 21, 2005","
            BENTONVILLE, Ark., Dec. 22, 2005 – With only 3 days of holiday shopping left, Wal-Mart offers insights and solutions to last minute shoppers based on a recent survey*.   Last Person on Your…"
Walmart Brings Savings and Convenience to Forest Park,http://news.walmart.com/news-archive/2012/07/18/walmart-brings-savings-convenience-to-forest-park,"July 18, 2012","
            Expanded Walmart provides 85 new jobs, full line of groceries, savings on wide selection of merchandise FOREST PARK, Ill., July 18, 2012 – A newly expanded Walmart opens this month in Forest Park,…"
First Lady Michelle Obama Celebrates Walmart’s Progress on Making Food Healthier and More Affordable,http://news.walmart.com/news-archive/2013/02/28/first-lady-michelle-obama-celebrates-walmarts-progress-on-making-food-healthier-more-affordable,"February 27, 2013","
            SPRINGFIELD, Mo, Feb. 28, 2013 – First Lady Michelle Obama visited a Walmart store in Springfield, Mo., today to celebrate the retailer’s progress in making food healthier, more affordable and…"
"Do Not Pass Go, Collect Big at Wal-Mart's MONOPOLY Tournament",http://news.walmart.com/news-archive/2006/11/14/do-not-pass-go-collect-big-at-wal-marts-monopoly-tournament,"November 13, 2006","
            Nation’s Largest Retailer Challenges Customers to Bring Their Best Game   Against World MONOPOLY Champions     BENTONVILLE, Ark., Nov. 14, 2006 – Wal-Mart declares “Game On” with a multi-city…"
Walmart Appoints New Asda Chief Executive Officer,http://news.walmart.com/news-archive/2010/05/11/walmart-appoints-new-asda-chief-executive-officer,"May 10, 2010","
            Andy Clarke To Take Up Role Immediately   May 11, 2010 – Walmart today announced that Andy Clarke, Chief Operating Officer of Asda, has been appointed to the role of President and CEO and will take…"
Wal-Mart Is The One-Stop Shop For Last Minute Gifts,http://news.walmart.com/news-archive/2005/12/14/wal-mart-is-the-one-stop-shop-for-last-minute-gifts,"December 13, 2005","
            Hottest selling gifts, super stocking stuffers and accommodating holiday hours  make shopping a snap at Wal-Mart stores or online at Walmart.com (www.walmart.com) BENTONVILLE, Ark., Dec. 13 – Time…"
"Walmart Unveils ""Great For You"" Icon",http://news.walmart.com/news-archive/2012/02/06/walmart-unveils-great-for-you-icon,"February 06, 2012","
             Icon to appear on hundreds of food items and provide simple way to make healthier food choices; Update on progress made over past year Attention Journalists - Broadcast quality b-roll…"
HP Wins Walmart Design Challenge with Innovative Notebook Packaging,http://news.walmart.com/news-archive/2008/09/03/hp-wins-walmart-design-challenge-with-innovative-notebook-packaging,"September 03, 2008","
            BENTONVILLE, Ark., September 3, 2008 – Walmart today named HP the winner of its Home Entertainment Design Challenge, singling out the technology company for further reducing the environmental impact…"
Walmart & The Salvation Army Partner For 122nd Annual Red Kettle Campaign  ,http://news.walmart.com/news-archive/2012/11/28/walmart-the-salvation-army-partner-for-122nd-annual-red-kettle-campaign,"November 28, 2012","
            Red Kettle Donations and “Fill the Truck” Toy Drives to Help Provide a Cheerful Christmas to Children Nationwide  Alexandria, VA (November 28, 2012) – Walmart and The Salvation Army announced…"
Look Who's Working At Wal-Mart!,http://news.walmart.com/news-archive/2007/03/29/look-whos-working-at-wal-mart,"March 28, 2007","
            Diane Sawyer, Bill Murray, Sandra Bullock, Barbara Walters, Elizabeth Taylor,  Betty White, Mike Meyers, Jeff Gordon, Janet Jackson and Barry Williams  can be found working at Wal-Mart!    …"
"Wal-Mart CEO Credits Consumers' ""Negotiating Power"" In Creating Savings That Are Improving Lives",http://news.walmart.com/news-archive/2005/02/23/wal-mart-ceo-credits-consumers-negotiating-power-in-creating-savings-that-are-improving-lives,"February 22, 2005","
            Setting the Record Straight, Lee Scott Dispels ‘Confusion’ About Wal-Mart LOS ANGELES (February 23, 2005) – In a speech to business leaders today, Wal-Mart Chief Executive Officer H. Lee Scott touted…"
"Walmart Updates Facebook Status;  Customers Can Now ""Like"" the Stores They Love on Facebook",http://news.walmart.com/news-archive/2011/10/10/walmart-updates-facebook-status-customers-can-now-like-the-stores-they-love-on-facebook,"October 09, 2011","
            “My Local Walmart” Application to Deliver Local Savings, Events and New Products BENTONVILLE, Ark. and PALO ALTO, Calif. – Oct. 11, 2011 – Walmart listens to its Facebook friends…all 9 million of…"
New Online Tool From Wal-Mart Helps Guys Buy During the Holidays,http://news.walmart.com/news-archive/2007/12/12/new-online-tool-from-wal-mart-helps-guys-buy-during-the-holidays,"December 11, 2007","
            Online quiz takes the guesswork out of gifting    BENTONVILLE, Ark. – Dec. 12, 2007 – A recent survey 1 revealed that only eight percent of male shoppers start their Christmas shopping before…"
Walmart Stuffs Thanksgiving Weekend With Three Days of Savings,http://news.walmart.com/news-archive/2009/11/23/walmart-stuffs-thanksgiving-weekend-with-three-days-of-savings,"November 23, 2009","
            Attention Journalists: B-roll and Photos Available for Download BENTONVILLE, Ark. (Nov. 23, 2009) – Walmart announced today it will help shoppers get a jumpstart on Christmas shopping by offering…"
ASDA Launches 'Zero Waste to Landfill' Target,http://news.walmart.com/news-archive/2006/08/01/asda-launches-zero-waste-to-landfill-target,"July 31, 2006","
            Commits to Redesigning Packaging to Reduce Household Rubbish for Customers       ASDA announced today (Tuesday 25th July 2006) it will stop sending any waste produced by its 307 food stores…"
Walmart Offers Back To School Phone Calls From Disney's Hannah Montana™,http://news.walmart.com/news-archive/2008/07/23/walmart-offers-back-to-school-phone-calls-from-disneys-hannah-montana,"July 23, 2008","
            Free Wake-Up Calls and Activity Reminders Available Beginning Today           Hannah Montana Messages Click below to hear the message    Wake up for school  School activity reminder  Back to…"
Walmart Unleashes Shopycat Holiday Gift Finder,http://news.walmart.com/news-archive/2011/11/30/walmart-unleashes-shopycat-holiday-gift-finder,"November 29, 2011","
             @WalmartLabs Sprinkles Social Pixie Dust to Help Shoppers Discover Ideal Gifts SAN BRUNO, Calif. – Dec. 1, 2011 – Walmart (NYSE: WMT) today announced the launch of Shopycat, the first social…"
Wal-Mart Customers Contributed More than $26 Million for The Salvation Army's 2005 Red Kettle Campaign,http://news.walmart.com/news-archive/2006/02/20/wal-mart-customers-contributed-more-than-26-million-for-the-salvation-armys-2005-red-kettle-campaign,"February 19, 2006","
            BENTONVILLE, Ark, Feb. 21, 2006 – As a result of an enhanced partnership between Wal-Mart Stores, Inc. and The Salvation Army, the nation’s largest retailer today announced it raised more than $26…"
Wal-Mart Honors The Heritage And Experiences Of African-Americans,http://news.walmart.com/news-archive/2008/01/30/wal-mart-honors-the-heritage-experiences-of-african-americans,"January 29, 2008","
            Retailer’s message and ongoing activities celebrate African-Americans throughout Black History Month and beyond     BENTONVILLE, Ark., January 30, 2008 – Wal-Mart Stores, Inc. has a long tradition of…"
"Walmart Offers its Lowest Prices of the Season during the ""BIG Christmas Event"" on Dec. 17",http://news.walmart.com/news-archive/2011/12/14/walmart-offers-its-lowest-prices-of-the-season-during-the-big-christmas-event-on-dec-17,"December 13, 2011","
            *Updated Dec. 21, 2011The majority of our Supercenters close at 8 p.m. on Christmas Eve and our Neighborhood Market and Express stores close at 6 p.m. Please contact your local store for the most…"
Wal-Mart Reports April Sales,http://news.walmart.com/news-archive/investors/wal-mart-reports-april-sales-998581,"May 10, 2007","
            BENTONVILLE, Ark., May 10, 2007 -- Wal-Mart Stores, Inc. (NYSE: WMT) reported net sales for the four-week and 13-week periods ending May 4, 2007, and May 5, 2006, respectively, as follows (dollars in…"
Walmart Unwraps Big Christmas Values Early,http://news.walmart.com/news-archive/2008/09/30/walmart-unwraps-big-christmas-values-early,"September 30, 2008","
            In new survey shoppers say economic worries prompt them to make lists early, check them twice   Click here to download broadcast quality B-roll   BENTONVILLE, Ark. Oct. 1, 2008 – In 3,500 stores…"
Walmart Ready to Reveal Expanded Store to Cleveland Shoppers,http://news.walmart.com/news-archive/2013/02/13/walmart-ready-to-reveal-expanded-store-to-cleveland-shoppers,"February 13, 2013","
            Expanded Walmart provides 85 additional jobs, plus savings on wide selection of merchandise BROOKLYN, Ohio, Feb. 13, 2013 – Cleveland area residents are invited to the newly expanded Brooklyn Walmart…"
Gresham Walmart Neighborhood Market Welcomes Shoppers,http://news.walmart.com/news-archive/2012/08/01/gresham-walmart-neighborhood-market-welcomes-shoppers,"August 01, 2012","
            New store offers big savings with grocery format GRESHAM, Ore., Aug. 1, 2012 – The wait is over for residents in Gresham eager to see their new Walmart Neighborhood Market at 3900 W. Powell Blvd. The…"
Walmart Ready to Reveal New Store to Connersville Shoppers,http://news.walmart.com/news-archive/2011/07/06/walmart-ready-to-reveal-new-store-to-connersville-shoppers,"July 05, 2011","
             Newly Relocated Walmart in Connersville provides 85 jobs, plus savings on wide selection of merchandise CONNERSVILLE, Ind., July 6, 2011 – A new Walmart opens this month in Connersville,…"
Walmart Welcomes Northwest Houston Shoppers to New Store,http://news.walmart.com/news-archive/2012/01/17/walmart-welcomes-northwest-houston-shoppers-to-new-store,"January 17, 2012","
             Store provides jobs, grocery, deli, bakery and wide selection of merchandise HOUSTON, Jan. 17, 2012 – Walmart opens a new store in Houston this month, bringing savings and convenience closer…"
Wal-Mart's Investment in China Hypermarket Operator to Bring New Value to China's Shoppers,http://news.walmart.com/news-archive/investors/wal-marts-investment-in-china-hypermarket-operator-to-bring-new-value-to-chinas-shoppers-967478,"February 27, 2007","
            BENTONVILLE, Ark., Feb. 26 -- Wal-Mart Stores, Inc. (NYSE: WMT), today announced an agreement under which Wal-Mart has purchased a 35 percent interest in Bounteous Company Ltd. (BCL) which operates…"
Wal-Mart's Investment in China Hypermarket Operator To Bring New Value to China's Shoppers ,http://news.walmart.com/news-archive/2007/02/27/wal-marts-investment-in-china-hypermarket-operator-to-bring-new-value-to-chinas-shoppers,"February 26, 2007","
            BENTONVILLE, Arkansas – (February 26, 2007) — Wal-Mart Stores, Inc., today announced an agreement under which Wal-Mart has purchased a 35 percent interest in Bounteous Company Ltd. (BCL) which…"
Sam’s Club Hosts Holiday Open House for All Last Minute Shoppers: Dec. 20-22,http://www3.samsclub.com/newsroom/Press/1580,"December 17, 2013","
            “Sam’s Club has introduced an unprecedented variety of new gift items this week: double the number of items that we offered last holiday,” said Charles Redfield, executive vice president of…"
New Sam’s Club® Set to Open in Sartell,http://www3.samsclub.com/newsroom/Press/772,"August 30, 2010","
            An expanded selection of everyday essentials and new conveniences awaits shoppers throughout Stearn County when the newly relocated Sam’s Club opens its doors in Sartell."
New Sam's Club Set to Open in Allentown,http://www3.samsclub.com/newsroom/Press/663,"March 01, 2010","
            An expanded selection of everyday essentials and new conveniences awaits shoppers throughout Lehigh Valley when the newly relocated Sam’s Club opens its doors in Allentown this month. "
Sam’s Club Set to Celebrate Expansion in Addison,http://www3.samsclub.com/newsroom/Press/1264,"November 01, 2012","
            ADDISON, Ill., Oct. 29, 2012 – Sam’s Club will offer an added selection of everyday essentials and new conveniences for shoppers in DuPage County when the expanded Sam’s Club opens its doors in…"
Back-to-Class Savings Stack Up for All at Sam’s Club Open House,http://www3.samsclub.com/newsroom/Press/1492,"July 26, 2013","
            Sam’s Club invites ‘brick’ and ‘click’ shoppers across the U.S. to try Sam’s Club during its three-day August Open House event. From Friday, Aug. 2 to Sunday, Aug. 4, Sam’s Club and SamsClub.com will…"
Sam’s Club Puts the Cheer into Black Friday Savings,http://www3.samsclub.com/newsroom/Press/1277,"November 08, 2012","
            BENTONVILLE, ARK., Nov. 8, 2012 – Shoppers on the hunt for a more cheerful Black Friday savings experience should look no further than Sam’s Club, who today announced extraordinary savings atop…"
Shoppers Have a New Way to Save in Kentucky Heartland,http://www3.samsclub.com/newsroom/Press/565,"January 21, 2009","
            When the highly anticipated Elizabethtown Sam’s Club officially opens Thursday, Jan 22, Business, Advantage and Collegiate Members will experience warehouse club savings with access to high quality…"
Sam's Club® Celebrates 25th Anniversary with Nationwide Open House,http://www3.samsclub.com/newsroom/Press/515,"April 14, 2008","
            Sam’s Club will celebrate its 25th Anniversary with a weekend long open house to appreciate members and associates beginning Friday, April 18 at 9:45 a.m. (in each time zone) when members and guest…"
Walmart “Guarantees” Customers its Best Black Friday Ever,http://news.walmart.com/news-archive/2012/11/08/walmart-guarantees-customers-its-best-black-friday-ever,"November 08, 2012","
            Retailer Unveils Black Friday Circular and Event Times; Guarantees Top Wishlist Items   BENTONVILLE, Ark., Nov. 08, 2012 – Walmart unveils its best Black Friday assortment and pricing ever…"
Wal-Mart And GE Consumer Finance Plan To Issue A New Credit Card On The Discover Network,http://news.walmart.com/news-archive/2005/01/21/wal-mart-ge-consumer-finance-plan-to-issue-a-new-credit-card-on-the-discover-network,"January 20, 2005","
            January 21, 2005 – Wal-Mart (NYSE:WMT), GE Consumer Finance (NYSE:GE) and Discover Financial Services, a business unit of Morgan Stanley (NYSE:MWD), today announced plans to launch a new credit card…"
"Walmart Launches ""Get on the Shelf"" Contest to Uncover the Next Great Product",http://news.walmart.com/news-archive/2012/01/18/walmart-launches-get-on-the-shelf-contest-to-uncover-the-next-great-product,"January 18, 2012","
            SAN BRUNO, Calif. – Jan. 18, 2012 – Walmart (NYSE: WMT) today announced the launch of Get on the Shelf, the first contest of its kind from a major retailer. Beginning today, anyone can enter Get…"
Two New Walmarts Bring Savings and Convenience to the Charlotte Area,http://news.walmart.com/news-archive/2009/07/10/two-new-walmarts-bring-savings-convenience-to-the-charlotte-area,"July 09, 2009","
            New stores provide a total of 750 jobs in Locust and Concord CHARLOTTE, N.C., July 7, 2009 – Two new Walmart stores open this month in the Charlotte area, bringing a combined total of 750 new jobs,…"
Jacksonville Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/jacksonville-walmart-unveils-new-design,"July 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping JACKSONVILLE, Fla., June 28, 2010 – The Jacksonville Walmart, located at 8808 Beach Blvd., will celebrate a grand re-opening this…"
Walmart Brings Savings and Convenience to Marple/Springfield,http://news.walmart.com/news-archive/2011/10/03/walmart-brings-savings-convenience-to-marplespringfield,"October 02, 2011","
             New Walmart provides 300 jobs SPRINGFIELD, Pa., Oct. 3, 2011 – A new Walmart opens this month in Marple/Springfield, bringing 300 new jobs, savings for local shoppers and an increase in tax…"
Redwood Falls Walmart Expands to Offer Savings on Full Line of Groceries ,http://news.walmart.com/news-archive/2012/10/22/redwood-falls-walmart-expands-to-offer-savings-on-full-line-of-groceries,"October 22, 2012","
            Remodeled store adds 50 jobs, plus more convenience for local shoppers REDWOOD FALLS, Minn., Oct. 22, 2012 – Residents of Redwood Falls are invited to the newly expanded Walmart store, which opens…"
Gulf Breeze Welcomes New Walmart Neighborhood Market,http://news.walmart.com/news-archive/2012/03/02/gulf-breeze-welcomes-new-walmart-neighborhood-market,"March 02, 2012","
            New store offers customers big savings with grocery format GULF BREEZE, Fla., March 2, 2011 – A new Walmart Neighborhood Market will open in Gulf Breeze March 14, with a 45,702-square-foot store…"
West Branch Walmart Unveils Customer Friendly Design,http://news.walmart.com/news-archive/2010/07/02/west-branch-walmart-unveils-customer-friendly-design,"July 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping WEST BRANCH, Mich., June 28, 2010 – The West Branch Walmart, located at 2750 Cook Road, will celebrate a grand re-opening this…"
Hornell Walmart Improves Shopping Experience with Store Makeover,http://news.walmart.com/news-archive/2010/11/01/hornell-walmart-improves-shopping-experience-with-store-makeover,"October 31, 2010","
            New layout designed to make shopping easier and faster HORNELL, N.Y., Oct. 29, 2010 – The Hornell Walmart, located at 1000 State Route 36, will celebrate a grand re-opening this week, giving local…"
Hilton Head Walmart Improves Shopping Experience with Expansion,http://news.walmart.com/news-archive/2012/06/04/hilton-head-walmart-improves-shopping-experience-with-expansion,"June 04, 2012","
            Expanded store features full line of groceries, new layout HILTON HEAD, S.C., June 4, 2012 – The wait is over for residents and tourists in Hilton Head eager to see their Walmart at 25 Pembroke Drive…"
West Brownsville Walmart Associates Welcome Customers to New Store,http://news.walmart.com/news-archive/2013/01/16/west-brownsville-walmart-associates-welcome-customers-to-new-store,"January 16, 2013","
            New Walmart provides approximately 210 jobs, plus savings on wide selection of merchandise WEST BROWNSVILLE, Pa., Jan. 16, 2013 – Residents of West Brownsville are invited to come to the new Walmart…"
Latest in Walmart Store Design Comes to Merrillville,http://news.walmart.com/news-archive/2010/09/09/latest-in-walmart-store-design-comes-to-merrillville,"September 09, 2010","
            Renovated store now offers a glimpse into the next generation of shopping MERRILLVILLE, Ind., Sept. 3, 2010 – The Merrillville Walmart, located at 2936 E. 79th Ave., will celebrate a grand re-opening…"
Milwaukee Walmart Associates Welcome Customers to Relocated Store,http://news.walmart.com/news-archive/2012/09/06/milwaukee-walmart-associates-welcome-customers-to-relocated-store,"September 06, 2012","
            New layout features expanded selections in electronics and fresh produce MILWAUKEE, Wis., Sept. 6, 2012 – Residents of Milwaukee are invited to the newly relocated Walmart store that opens Wednesday,…"
Kirkwood Walmart Expands to Offer Savings on Full Line of Groceries,http://news.walmart.com/news-archive/2012/02/17/kirkwood-walmart-expands-to-offer-savings-on-full-line-of-groceries,"February 17, 2012","
             Expanded store adds 75 jobs, plus more convenience for local shoppers KIRKWOOD, Mo., Feb. 17, 2012 – The wait is over for residents in metro St. Louis eager to see their Walmart at 1202 S.…"
Rockwood Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/10/06/rockwood-walmart-unveils-new-design,"October 05, 2010","
            Renovated store offers a glimpse into the next generation of shopping ROCKWOOD, Tenn., Oct. 1, 2010 – The Rockwood Walmart, located at 1102 N. Gateway Ave., will celebrate a grand re-opening this…"
Broken Arrow Walmart Unveils Fresh New Look and Layout,http://news.walmart.com/news-archive/2010/09/22/broken-arrow-walmart-unveils-fresh-new-look-layout,"September 21, 2010","
            Every department updated to provide customers with more convenience BROKEN ARROW, Okla., Sept. 17, 2010 – The Broken Arrow Walmart, located at 2301 W. Kenosha St., will celebrate a grand re-opening…"
Palmyra Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/08/25/palmyra-walmart-unveils-new-design,"August 25, 2010","
            Renovated store offers a glimpse into the next generation of shopping PALMYRA, Maine, Aug. 25, 2010 – The Palmyra Walmart, located at 1573 Main St., will celebrate a grand re-opening this week,…"
Vivian Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/27/vivian-walmart-unveils-new-design,"July 27, 2010","
            Renovated store offers a glimpse into the next generation of shopping VIVIAN, La., July 21, 2010 – The Vivian Walmart, located at 929 S. Pine St., will celebrate a grand re-opening this week, giving…"
Lithonia Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/07/02/lithonia-walmart-unveils-new-design,"July 01, 2010","
            Renovated store offers a glimpse into the next generation of shopping LITHONIA, Ga. June 28, 2010 – The Walmart at 5401 Fairington Road in Lithonia will celebrate a grand re-opening this week, giving…"
Boynton Beach Welcomes Walmart Neighborhood Market ,http://news.walmart.com/news-archive/2013/01/09/boynton-beach-welcomes-walmart-neighborhood-market,"January 09, 2013","
            Store brings new concept, 90 new jobs and local favorites to the community BOYNTON BEACH, Fla., Jan. 9, 2013 – Walmart will open the first Walmart Neighborhood Market in Boynton Beach on Jan. 16. The…"
Indianapolis Walmart Unveils Customer Friendly Design,http://news.walmart.com/news-archive/2010/07/12/indianapolis-walmart-unveils-customer-friendly-design,"July 12, 2010","
            Renovated store offers a glimpse into the next generation of shopping INDIANAPOLIS, July 12, 2010 – The Indianapolis Walmart, located at 3221 W. 86th St., will celebrate a grand re-opening this week,…"
Jerseyville Walmart Unveils Customer Friendly Design,http://news.walmart.com/news-archive/2010/06/02/jerseyville-walmart-unveils-customer-friendly-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping JERSEYVILLE, Ill., June 2, 2010 – The Jerseyville Walmart, located at 1316 S. State St., will celebrate a grand re-opening this…"
Baker Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/14/baker-walmart-unveils-new-design,"June 13, 2010","
            Renovated store offers a glimpse into the next generation of shopping BAKER, La., June 11, 2010 – The Baker Walmart, located at 14507 Plank Road, will celebrate a grand re-opening this week, giving…"
Dallas Area Welcomes Two Walmart Neighborhood Markets,http://news.walmart.com/news-archive/2012/05/16/dallas-area-welcomes-two-walmart-neighborhood-markets,"May 16, 2012","
            Stores bring 200 new jobs and local favorites to the community DALLAS, May 16, 2012 – Walmart’s newest Walmart Neighborhood Markets will open May 16 in Southlake and Plano, boosting economic…"
Magnolia Walmart Unveils Fresh New Look and Layout,http://news.walmart.com/news-archive/2010/09/09/magnolia-walmart-unveils-fresh-new-look-layout,"September 09, 2010","
            Every department updated to provide customers with more convenience MAGNOLIA, Ark., Sept. 3, 2010 – The Magnolia Walmart, located at 60 79-Bypass N., will celebrate a grand re-opening this week,…"
Walmart Ready to Reveal New Store to Boynton Beach Shoppers,http://news.walmart.com/news-archive/2011/10/12/walmart-ready-to-reveal-new-store-to-boynton-beach-shoppers,"October 11, 2011","
             New Walmart provides 250 jobs, plus savings on wide selection of merchandise BOYNTON BEACH, Fla., Oct. 12, 2011 – A new Walmart opens this month in Boynton, bringing 250 new jobs, savings for…"
Gloversville Welcomes New Walmart,http://news.walmart.com/news-archive/2013/08/01/gloversville-welcomes-new-walmart,"July 31, 2013","
            New store located at 329 S. Kingsboro Ave., relocating from 233 Fifth Ave. Ext. Gloversville Walmart creates approximately 85 additional jobs Store open from 7 a.m. to 10 p.m., seven days a week …"
More Grocery Options and Jobs Coming to Orlando,http://news.walmart.com/news-archive/2013/06/17/more-grocery-options-jobs-coming-to-orlando,"June 16, 2013","
            New Walmart Neighborhood Markets located at 2801 S. Orange Ave. and at 1101 S. Goldwyn Ave. Up to 190 jobs created by Orlando Walmart Neighborhood Markets  ORLANDO, Fla., June 17, 2013 – Walmart will…"
Maple Grove Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/08/25/maple-grove-walmart-unveils-new-design,"August 25, 2010","
            Renovated store offers a glimpse into the next generation of shopping MAPLE GROVE, Minn., Aug. 20, 2010 – The Maple Grove Walmart, located at 9451 Dunkirk Lane N., will celebrate a grand re-opening…"
Bradenton Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/15/bradenton-walmart-unveils-new-design,"June 14, 2010","
            Renovated store offers a glimpse into the next generation of shopping BRADENTON, Fla., June 14, 2010 – The Bradenton Walmart, located at 6225 E. State Road 64, will celebrate a grand re-opening this…"
Statesboro Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/statesboro-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping STATESBORO, Ga., May 31, 2010 – The Statesboro Walmart, located at 730 Northside Drive E., will celebrate a grand re-opening this…"
Ebensburg Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/ebensburg-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping EBENSBURG, Pa., May. 31, 2010 – The Ebensburg Walmart, located at 300 Walmart Drive, will celebrate a grand re-opening this week,…"
Wilmington Walmart Ready to Reveal New Look and Layout,http://news.walmart.com/news-archive/2010/09/24/wilmington-walmart-ready-to-reveal-new-look-layout,"September 23, 2010","
            Store renovation brings more convenience, expanded selections for local shoppers WILMINGTON, Del., Sept. 24, 2010 – The Wilmington Walmart, located at 1251 Centerville Road, will celebrate a grand…"
Snellville Welcomes Walmart Neighborhood Market ,http://news.walmart.com/news-archive/2012/08/23/snellville-welcomes-walmart-neighborhood-market,"August 23, 2012","
            Store brings approximately 85 new jobs SNELLVILLE, Ga., Aug. 23, 2012 – Snellville’s Walmart Neighborhood Market will open Wednesday, Aug. 29, providing residents a convenient location to pick up all…"
Wilmington Walmart Unveils New Design,http://news.walmart.com/news-archive/2010/06/02/wilmington-walmart-unveils-new-design,"June 02, 2010","
            Renovated store offers a glimpse into the next generation of shopping WILMINGTON, Ohio, June 2, 2010 – The Wilmington Walmart, located at 2825 S. State Route 73, will celebrate a grand re-opening…"
Walmart Opens New Neighborhood Market in Evergreen Village  ,http://news.walmart.com/news-archive/2013/01/25/walmart-opens-new-neighborhood-market-in-evergreen-village,"January 25, 2013","
            New store offer customers savings with grocery format SAN JOSE, Calif., Jan. 25, 2013 – Walmart will open a new Walmart Neighborhood Market in the Evergreen area of San Jose on Wednesday, Jan. 30.…"
Elk Grove Welcomes Walmart Neighborhood Market ,http://news.walmart.com/news-archive/2012/11/02/elk-grove-welcomes-walmart-neighborhood-market,"November 02, 2012","
            Store brings new concept, 75 new jobs and local favorites to the community ELK GROVE, Calif., Nov. 2, 2012 – Walmart will open a new Walmart Neighborhood Market Nov. 2, one of seven to open in the…"
More Jobs and Grocery Options Coming to Vacaville,http://news.walmart.com/news-archive/2013/08/12/more-jobs-grocery-options-coming-to-vacaville,"August 11, 2013","
            New Walmart Neighborhood Market located at 2050 Nut Tree Road Approximately 95 jobs created by Vacaville Walmart Neighborhood Market Store open 6 a.m. to 10 p.m., daily  VACAVILLE, Calif., Aug. 12,…"
More Jobs and Grocery Options Coming to Largo,http://news.walmart.com/news-archive/2014/03/05/more-jobs-and-grocery-options-coming-to-largo,"February 28, 2014","
            New Walmart Neighborhood Market located at 9020 Ulmerton Road Up to 95 jobs created by Largo Walmart Neighborhood Market Store open 24 hours a day, seven days a week LARGO, Fla., Feb. 28, 2014 –…"
Rocklin Walmart Welcomes Customers to Relocated Store,http://news.walmart.com/news-archive/2013/11/07/rocklin-walmart-welcomes-customers-to-relocated-store,"November 07, 2013","
            New store located at 5454 Crossings Drive, relocating from 1400 Lead Hill Blvd.  Rocklin Walmart creates approximately 85 new jobs  Store open 6 a.m. to midnight, seven days a week  ROCKLIN, Calif.,…"
Walmart Ready to Reveal Expanded Store to North Dartmouth Shoppers,http://news.walmart.com/news-archive/2013/10/21/walmart-ready-to-reveal-expanded-store-to-north-dartmouth-shoppers,"October 21, 2013","
            Store located at 506 State Road on Route 6 Approximately 11,000 additional square feet North Dartmouth Walmart creates approximately 80 additional jobs Store open 6 a.m. to midnight, seven days a…"
Walmart Ready to Reveal Expanded Store to Granite City Shoppers,http://news.walmart.com/news-archive/2011/08/01/walmart-ready-to-reveal-expanded-store-to-granite-city-shoppers,"July 31, 2011","
             Store adds 85 jobs, grocery, deli, bakery and wider selection of merchandise GRANITE CITY, Ill., Aug. 1, 2011 – The newly expanded Granite City Walmart, located at 379 W. Pontoon Road, will…"
